time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-01-23T16:28:03.210Z,47.739,16.724,10.8,1.2,ML,8,153.0,0.95,0.10,oe,oe52976947,2021-01-25T17:07:42.534Z,AUSTRIA,earthquake,1.5,3.4,0.5,5,manual,oe,oe
2021-01-23T14:51:44.143Z,45.406,16.138,10.0,1.7,ML,6,309.0,2.30,0.23,oe,oe52976946,2021-01-25T16:27:49.582Z,NORTHWESTERN BALKAN REGION,earthquake,6.0,,0.2,3,manual,oe,oe
2021-01-23T14:48:35.293Z,47.840,13.755,8.4,0.2,ML,3,240.4,0.41,0.21,oe,oe52977284,2021-01-26T17:10:11.490Z,AUSTRIA,earthquake,5.1,7.6,0.1,2,manual,oe,oe
2021-01-23T13:52:00.845Z,47.788,13.802,4.8,0.3,ML,3,209.9,0.36,0.07,oe,oe52977282,2021-01-26T16:48:13.800Z,AUSTRIA,earthquake,3.8,11.1,0.1,2,manual,oe,oe
2021-01-23T13:44:21.833Z,45.434,16.304,10.0,1.8,ML,6,303.9,2.27,0.40,oe,oe52976945,2021-01-25T16:24:39.229Z,NORTHWESTERN BALKAN REGION,earthquake,8.0,,0.2,3,manual,oe,oe
2021-01-23T13:27:27.481Z,46.712,14.018,0.0,1.8,ML,6,176.9,2.58,0.34,oe,oe52976530,2021-01-23T13:28:30.964Z,NORTHWESTERN BALKAN REGION,earthquake,6.6,,0.8,6,manual,oe,oe
2021-01-23T13:22:30.444Z,39.672,45.691,10.0,4.4,mb,,,,,oe,oe52976527,2021-01-25T16:24:39.229Z,ARMENIA-AZERBAIJAN-IRAN BORD REG,earthquake,,,,,manual,oe,oe
2021-01-23T13:12:10.549Z,37.149,141.562,47.3,4.8,mb,,,,,oe,oe52977014,2021-01-26T16:45:23.108Z,NEAR EAST COAST OF HONSHU  JAPAN,earthquake,,,,,manual,oe,oe
2021-01-23T12:06:30.701Z,48.512,14.023,2.5,1.9,ML,7,232.8,2.03,0.34,oe,oe52976521,2021-01-23T12:07:20.879Z,AUSTRIA,earthquake,,,0.2,3,automatic,oe,oe
2021-01-23T12:06:21.312Z,48.455,17.477,0.0,1.6,ML,7,263.8,2.42,0.23,oe,oe52976519,2021-01-23T12:07:11.607Z,CZECH AND SLOVAK REPUBLICS,earthquake,18.1,,0.1,2,automatic,oe,oe
2021-01-23T12:04:58.959Z,45.659,16.366,10.0,2.2,ML,13,275.3,2.52,0.44,oe,oe52976919,2021-01-25T16:26:10.092Z,NORTHWESTERN BALKAN REGION,earthquake,4.7,,0.1,9,manual,oe,oe
2021-01-23T11:53:18.263Z,28.154,164.139,15.0,5.6,mb,9,356.8,102.00,0.45,oe,oe52976523,2021-01-23T12:07:27.914Z,NORTH PACIFIC OCEAN,earthquake,,,0.2,9,automatic,oe,oe
2021-01-23T11:47:33.822Z,-24.330,-179.505,424.6,0.0,-,,,,,oe,oe52976518,2021-01-26T16:44:29.719Z,SOUTH OF FIJI ISLANDS,earthquake,,,,,manual,oe,oe
2021-01-23T11:28:34.589Z,45.922,10.692,6.6,1.7,ML,9,239.2,1.50,0.34,oe,oe52976908,2021-01-25T16:16:48.931Z,NORTHERN ITALY,earthquake,3.1,7.5,0.2,7,manual,oe,oe
2021-01-23T11:15:24.618Z,37.175,-3.756,10.0,4.3,mb,,,,,oe,oe52976906,2021-01-25T15:18:19.716Z,SPAIN,earthquake,,,,,manual,oe,oe
2021-01-23T11:15:11.475Z,47.802,15.921,6.5,1.9,ML,13,77.0,1.15,0.23,oe,oe52976836,2021-01-25T15:17:45.619Z,AUSTRIA,earthquake,1.0,2.2,0.4,8,manual,oe,oe
2021-01-23T10:23:47.541Z,45.461,16.386,10.0,2.3,ML,18,282.0,3.60,0.48,oe,oe52976492,2021-01-25T15:10:50.402Z,NORTHWESTERN BALKAN REGION,earthquake,3.8,,0.3,12,manual,oe,oe
2021-01-23T09:58:01.583Z,47.608,14.370,4.0,2.3,ML,25,63.9,2.54,0.34,oe,oe52976484,2021-01-25T15:10:20.183Z,AUSTRIA,earthquake,1.0,1.2,0.3,21,manual,oe,oe
2021-01-23T08:34:30.868Z,-6.283,147.655,33.6,0.0,-,,,,,oe,oe52976784,2021-01-25T10:06:35.712Z,EASTERN NEW GUINEA REG.  P.N.G.,earthquake,,,,,manual,oe,oe
2021-01-23T05:39:18.329Z,42.349,142.602,104.7,4.9,mb,,,,,oe,oe52976482,2021-01-25T10:04:07.666Z,HOKKAIDO  JAPAN REGION,earthquake,,,,,manual,oe,oe
2021-01-23T04:38:46.962Z,47.187,14.671,8.2,0.5,ML,4,151.6,0.66,0.37,oe,oe52976776,2021-01-26T16:38:24.087Z,AUSTRIA,earthquake,3.2,5.8,0.0,3,manual,oe,oe
2021-01-23T03:37:18.851Z,-22.348,171.530,35.0,4.8,mb,,,,,oe,oe52976773,2021-01-25T15:09:35.784Z,SOUTHEAST OF LOYALTY ISLANDS,earthquake,,,,,manual,oe,oe
2021-01-23T03:30:53.859Z,44.446,11.340,8.0,2.2,ML,10,290.8,3.12,0.73,oe,oe52976764,2021-01-26T16:34:46.682Z,NORTHERN ITALY,earthquake,7.6,,0.3,7,manual,oe,oe
2021-01-23T03:19:51.763Z,-6.337,147.601,29.3,0.0,-,,,,,oe,oe52976477,2021-01-25T15:09:21.553Z,EASTERN NEW GUINEA REG.  P.N.G.,earthquake,,,,,manual,oe,oe
2021-01-23T01:59:11.993Z,28.275,104.271,10.0,5.0,mb,,,,,oe,oe52976757,2021-01-25T15:07:12.092Z,SICHUAN  CHINA,earthquake,,,,,manual,oe,oe
2021-01-23T01:28:59.597Z,47.806,15.913,4.5,0.1,ML,3,155.7,0.13,0.04,oe,oe52976756,2021-01-25T15:06:51.104Z,AUSTRIA,earthquake,1.6,7.8,,1,manual,oe,oe
2021-01-23T00:58:17.371Z,45.893,14.684,11.6,1.6,ML,8,100.2,0.82,0.52,oe,oe52976753,2021-01-26T16:29:47.734Z,NORTHWESTERN BALKAN REGION,earthquake,2.2,5.2,,1,manual,oe,oe
2021-01-22T23:30:29.860Z,45.397,16.133,10.0,2.0,ML,12,283.8,2.77,0.51,oe,oe52976844,2021-01-25T14:33:29.847Z,NORTHWESTERN BALKAN REGION,earthquake,4.2,,0.3,6,manual,oe,oe
2021-01-22T23:27:34.922Z,26.845,55.264,10.0,4.0,mb,,,,,oe,oe52976845,2021-01-25T14:34:26.316Z,SOUTHERN IRAN,earthquake,,,,,manual,oe,oe
2021-01-22T23:25:11.730Z,47.185,14.671,9.7,1.2,ML,12,103.4,0.72,0.42,oe,oe52976750,2021-01-25T14:32:27.022Z,AUSTRIA,earthquake,1.7,3.2,0.3,6,manual,oe,oe
2021-01-22T19:34:59.700Z,48.650,7.790,3.0,2.2,ML,,,,,oe,oe52976838,2021-01-25T14:20:59.078Z,FRANCE,earthquake,,,,,manual,oe,oe
2021-01-22T19:22:29.842Z,45.414,16.253,10.0,1.9,ML,9,290.7,1.91,0.58,oe,oe52976837,2021-01-25T14:19:00.865Z,NORTHWESTERN BALKAN REGION,earthquake,4.6,,0.2,3,manual,oe,oe
2021-01-22T18:33:43.900Z,48.640,7.710,5.0,3.7,ML,,,,,oe,oe52976471,2021-01-25T14:05:01.346Z,FRANCE,earthquake,,,,,manual,oe,oe
2021-01-22T17:02:07.647Z,45.489,16.235,10.0,1.7,ML,6,323.0,1.55,0.62,oe,oe52976828,2021-01-25T12:50:38.159Z,NORTHWESTERN BALKAN REGION,earthquake,7.5,,0.3,2,manual,oe,oe
2021-01-22T16:23:42.578Z,-33.154,-179.485,45.6,0.0,-,,,,,oe,oe52976825,2021-01-25T12:49:33.117Z,SOUTH OF KERMADEC ISLANDS,earthquake,,,,,manual,oe,oe
2021-01-22T14:29:21.790Z,-17.473,-178.636,518.2,3.5,mb,,,,,oe,oe52976824,2021-01-25T12:44:55.813Z,FIJI ISLANDS REGION,earthquake,,,0.2,9,manual,oe,oe
2021-01-22T13:41:02.310Z,47.008,14.304,12.4,2.3,ML,26,47.8,1.62,0.54,oe,oe52976458,2021-01-25T12:43:51.281Z,AUSTRIA,earthquake,1.1,3.5,0.2,19,manual,oe,oe
2021-01-22T13:20:39.970Z,0.592,21.501,0.0,4.2,mb,,,,,oe,oe52976823,2021-01-25T12:37:41.362Z,DEMOCRATIC REPUBLIC OF CONGO,earthquake,,,0.2,13,manual,oe,oe
2021-01-22T10:02:10.765Z,45.477,16.085,10.0,2.0,ML,10,279.6,2.46,0.74,oe,oe52976434,2021-01-22T12:52:26.901Z,NORTHWESTERN BALKAN REGION,earthquake,6.4,,0.4,4,manual,oe,oe
2021-01-22T09:04:49.909Z,46.893,9.147,2.0,1.9,ML,9,138.0,1.44,0.23,oe,oe52976428,2021-01-22T12:38:55.201Z,SWITZERLAND,earthquake,1.3,,0.3,4,manual,oe,oe
2021-01-22T06:57:27.900Z,35.650,26.480,28.0,4.6,ML,,,,,oe,oe52976389,2021-01-22T10:43:14.385Z,CRETE  GREECE,earthquake,,,,,manual,oe,oe
2021-01-22T06:36:37.508Z,45.448,16.171,10.0,1.7,ML,8,316.3,1.55,0.91,oe,oe52976388,2021-01-22T10:42:16.586Z,NORTHWESTERN BALKAN REGION,earthquake,8.6,,0.2,2,manual,oe,oe
2021-01-22T05:44:38.865Z,45.878,11.064,15.0,1.9,ML,16,250.5,1.90,0.32,oe,oe52976386,2021-01-22T10:41:36.039Z,NORTHERN ITALY,earthquake,2.2,1.0,0.3,11,manual,oe,oe
2021-01-22T05:03:39.101Z,47.281,-27.673,10.0,5.0,mb,,,,,oe,oe52976385,2021-01-22T10:36:09.002Z,NORTHERN MID-ATLANTIC RIDGE,earthquake,,,,,manual,oe,oe
2021-01-22T04:34:46.520Z,45.490,16.075,10.0,2.2,ML,8,304.9,1.47,0.79,oe,oe52976303,2021-01-22T13:03:15.214Z,NORTHWESTERN BALKAN REGION,earthquake,7.4,,0.3,12,manual,oe,oe
2021-01-22T03:26:52.359Z,45.397,16.002,10.0,1.8,ML,8,313.8,1.50,1.17,oe,oe52976380,2021-01-22T10:25:22.212Z,NORTHWESTERN BALKAN REGION,earthquake,9.5,,0.1,2,manual,oe,oe
2021-01-22T02:49:42.091Z,45.441,16.035,10.0,2.3,ML,13,280.9,2.49,1.24,oe,oe52976301,2021-01-22T10:24:17.867Z,NORTHWESTERN BALKAN REGION,earthquake,8.4,,0.2,15,manual,oe,oe
2021-01-22T02:26:42.932Z,46.257,12.752,8.0,0.9,ML,6,188.4,0.92,0.57,oe,oe52976444,2021-01-22T13:24:12.581Z,NORTHERN ITALY,earthquake,3.5,,0.1,2,manual,oe,oe
2021-01-22T02:22:54.847Z,47.074,11.414,3.0,1.1,ML,10,88.4,0.60,0.26,oe,oe52976379,2021-01-22T09:59:36.466Z,AUSTRIA,earthquake,1.0,,0.3,9,manual,oe,oe
2021-01-22T01:31:31.747Z,47.562,-27.468,11.1,5.0,mb,,,,,oe,oe52976378,2021-01-22T09:54:59.206Z,NORTHERN MID-ATLANTIC RIDGE,earthquake,,,,,manual,oe,oe
2021-01-22T01:29:39.456Z,45.421,16.069,10.0,1.6,ML,8,315.4,1.52,0.71,oe,oe52976377,2021-01-22T09:54:26.362Z,NORTHWESTERN BALKAN REGION,earthquake,6.0,,0.1,2,manual,oe,oe
2021-01-22T01:13:10.783Z,45.974,15.127,8.8,1.6,ML,12,107.1,1.31,0.41,oe,oe52976299,2021-01-22T09:53:33.088Z,NORTHWESTERN BALKAN REGION,earthquake,1.8,8.4,0.2,3,manual,oe,oe
2021-01-22T00:36:15.554Z,47.244,10.388,6.0,1.0,ML,10,67.6,0.64,0.35,oe,oe52976376,2021-01-22T09:52:37.227Z,AUSTRIA,earthquake,1.2,,0.4,6,manual,oe,oe
2021-01-21T23:08:13.985Z,45.458,16.052,10.0,2.2,ML,9,295.7,1.83,0.85,oe,oe52976297,2021-01-22T06:37:31.541Z,NORTHWESTERN BALKAN REGION,earthquake,7.0,,0.3,12,manual,oe,oe
2021-01-21T22:01:35.751Z,46.450,14.435,6.3,0.6,ML,7,124.1,0.57,0.41,oe,oe52976353,2021-01-22T06:31:22.838Z,NORTHWESTERN BALKAN REGION,earthquake,2.4,4.6,0.0,3,manual,oe,oe
2021-01-21T21:58:34.236Z,47.235,10.380,7.1,1.1,ML,9,64.7,0.63,0.25,oe,oe52976354,2021-01-22T06:31:22.839Z,AUSTRIA,earthquake,1.0,3.6,0.4,6,manual,oe,oe
2021-01-21T20:24:33.343Z,45.401,16.152,10.0,1.9,ML,10,283.7,2.54,0.60,oe,oe52976352,2021-01-22T06:28:07.987Z,NORTHWESTERN BALKAN REGION,earthquake,5.7,,0.2,4,manual,oe,oe
2021-01-21T18:53:58.762Z,45.442,16.118,10.0,2.0,ML,15,281.6,3.26,0.52,oe,oe52976351,2021-01-22T06:27:12.667Z,NORTHWESTERN BALKAN REGION,earthquake,4.1,,0.2,9,manual,oe,oe
2021-01-21T17:05:36.332Z,45.492,16.199,10.0,1.9,ML,11,286.9,2.45,0.84,oe,oe52976349,2021-01-22T06:25:46.154Z,NORTHWESTERN BALKAN REGION,earthquake,6.3,,0.2,6,manual,oe,oe
2021-01-21T16:32:11.654Z,45.411,16.010,10.0,1.9,ML,7,322.9,1.50,0.95,oe,oe52976348,2021-01-22T06:21:28.640Z,NORTHWESTERN BALKAN REGION,earthquake,8.7,,0.1,2,manual,oe,oe
2021-01-21T15:55:14.216Z,45.389,16.091,10.0,1.9,ML,9,283.8,2.31,1.24,oe,oe52976344,2021-01-22T05:29:10.306Z,NORTHWESTERN BALKAN REGION,earthquake,9.2,,0.1,3,manual,oe,oe
2021-01-21T14:27:06.000Z,34.960,33.750,60.0,4.9,mb,,,,,oe,oe52976254,2021-01-22T05:28:35.539Z,CYPRUS REGION,earthquake,,,,,manual,oe,oe
2021-01-21T12:23:05.774Z,5.007,127.517,95.8,0.0,-,,,,,oe,oe52976239,2021-01-22T06:58:36.225Z,PHILIPPINE ISLANDS REGION,earthquake,,,,,manual,oe,oe
2021-01-21T11:30:49.843Z,47.202,14.667,10.0,1.1,ML,6,119.9,0.70,0.52,oe,oe52976249,2021-01-21T12:48:43.482Z,AUSTRIA,earthquake,2.6,,0.2,5,manual,oe,oe
2021-01-21T09:12:41.416Z,45.487,16.071,10.0,1.7,ML,8,303.9,1.47,0.94,oe,oe52976235,2021-01-21T12:22:12.955Z,NORTHWESTERN BALKAN REGION,earthquake,7.7,,0.3,2,manual,oe,oe
2021-01-21T08:41:19.052Z,45.400,16.121,10.0,1.8,ML,7,316.7,1.56,0.99,oe,oe52976232,2021-01-21T12:07:16.166Z,NORTHWESTERN BALKAN REGION,earthquake,10.2,,0.2,2,manual,oe,oe
2021-01-21T06:11:35.102Z,45.513,14.333,11.7,1.6,ML,11,210.9,1.26,0.43,oe,oe52976229,2021-01-21T11:54:36.141Z,NORTHWESTERN BALKAN REGION,earthquake,2.4,4.6,0.2,3,manual,oe,oe
2021-01-21T05:45:56.718Z,45.459,16.170,10.0,1.9,ML,9,281.3,2.24,0.89,oe,oe52976204,2021-01-21T07:12:03.105Z,NORTHWESTERN BALKAN REGION,earthquake,7.6,,0.2,3,manual,oe,oe
2021-01-21T03:56:08.336Z,45.398,16.071,10.0,1.7,ML,10,283.2,2.54,1.14,oe,oe52976201,2021-01-21T07:03:12.813Z,NORTHWESTERN BALKAN REGION,earthquake,8.7,,0.3,4,manual,oe,oe
2021-01-21T03:25:34.916Z,45.472,16.271,10.0,1.9,ML,8,298.2,1.85,1.01,oe,oe52976200,2021-01-21T07:02:49.124Z,NORTHWESTERN BALKAN REGION,earthquake,9.0,,0.3,7,manual,oe,oe
2021-01-21T03:15:16.556Z,46.040,14.303,12.4,1.9,ML,16,61.5,1.47,0.46,oe,oe52976163,2021-01-21T07:00:24.887Z,NORTHWESTERN BALKAN REGION,earthquake,1.4,2.7,0.2,9,manual,oe,oe
2021-01-21T02:06:23.733Z,-5.572,147.459,192.7,4.8,mb,,,,,oe,oe52976197,2021-01-21T06:55:19.648Z,EASTERN NEW GUINEA REG.  P.N.G.,earthquake,,,,,manual,oe,oe
2021-01-21T01:27:42.502Z,45.384,16.262,10.0,2.2,ML,18,285.4,3.33,1.07,oe,oe52976161,2021-01-21T06:54:14.149Z,NORTHWESTERN BALKAN REGION,earthquake,6.7,,0.2,11,manual,oe,oe
2021-01-21T00:09:33.616Z,45.457,16.038,10.0,1.8,ML,9,280.1,2.25,0.79,oe,oe52976196,2021-01-21T06:51:00.078Z,NORTHWESTERN BALKAN REGION,earthquake,6.5,,0.2,3,manual,oe,oe
2021-01-20T23:37:59.100Z,37.860,26.750,10.0,4.6,mb,,,,,oe,oe52976159,2021-01-21T06:49:32.675Z,DODECANESE ISLANDS  GREECE,earthquake,,,,,manual,oe,oe
2021-01-20T23:09:16.837Z,-14.959,-75.520,10.0,0.0,-,,,,,oe,oe52976191,2021-01-21T06:46:24.695Z,NEAR COAST OF PERU,earthquake,,,,,manual,oe,oe
2021-01-20T22:59:12.739Z,-15.023,-75.515,10.4,0.0,-,,,,,oe,oe52976187,2021-01-21T06:45:25.214Z,NEAR COAST OF PERU,earthquake,,,,,manual,oe,oe
2021-01-20T22:46:08.754Z,48.164,9.002,14.4,2.3,ML,12,183.8,1.92,0.58,oe,oe52976186,2021-01-21T06:44:47.941Z,GERMANY,earthquake,3.1,2.6,0.2,8,manual,oe,oe
2021-01-20T21:27:03.314Z,47.174,14.674,9.7,1.3,ML,15,73.2,0.87,0.53,oe,oe52976182,2021-01-21T15:43:54.768Z,AUSTRIA,earthquake,1.9,3.2,0.1,7,manual,oe,oe
2021-01-20T21:23:59.153Z,47.182,14.672,10.8,1.2,ML,12,103.1,0.86,0.63,oe,oe52976181,2021-01-21T15:43:54.768Z,AUSTRIA,earthquake,2.5,4.5,0.1,7,manual,oe,oe
2021-01-20T20:35:40.600Z,36.140,28.120,60.0,3.8,ML,,,,,oe,oe52976155,2021-01-21T06:26:54.995Z,DODECANESE ISLANDS  GREECE,earthquake,,,,,manual,oe,oe
2021-01-20T20:32:22.945Z,45.420,16.102,10.0,2.5,ML,13,297.8,2.09,0.70,oe,oe52976152,2021-01-21T06:24:35.269Z,NORTHWESTERN BALKAN REGION,earthquake,4.4,,0.2,15,manual,oe,oe
2021-01-20T19:45:52.350Z,45.401,16.163,10.0,1.9,ML,13,283.9,2.71,0.95,oe,oe52976173,2021-01-21T07:55:17.807Z,NORTHWESTERN BALKAN REGION,earthquake,7.1,,0.1,7,manual,oe,oe
2021-01-20T19:15:07.526Z,45.554,16.246,10.0,2.0,ML,13,292.3,2.10,0.91,oe,oe52976140,2021-01-20T20:12:08.405Z,NORTHWESTERN BALKAN REGION,earthquake,6.5,,0.3,13,manual,oe,oe
2021-01-20T19:10:09.753Z,45.539,16.279,10.0,2.4,ML,12,293.7,1.79,0.72,oe,oe52976127,2021-01-20T20:06:00.954Z,NORTHWESTERN BALKAN REGION,earthquake,4.8,,0.2,15,manual,oe,oe
2021-01-20T19:09:35.242Z,47.461,15.246,11.8,1.2,ML,11,147.6,1.22,0.59,oe,oe52976145,2021-01-20T20:06:00.922Z,AUSTRIA,earthquake,2.5,6.6,0.7,6,manual,oe,oe
2021-01-20T17:36:11.881Z,45.391,16.087,10.0,1.4,ML,7,316.4,1.55,0.72,oe,oe52976143,2021-01-20T19:24:22.557Z,NORTHWESTERN BALKAN REGION,earthquake,5.9,,0.2,2,manual,oe,oe
2021-01-20T16:59:26.059Z,45.455,16.178,10.0,2.4,ML,17,281.6,3.26,0.77,oe,oe52976119,2021-01-20T19:25:29.916Z,NORTHWESTERN BALKAN REGION,earthquake,5.1,,0.1,9,manual,oe,oe
2021-01-20T16:00:40.791Z,49.724,147.746,574.7,0.0,-,,,,,oe,oe52976096,2021-01-20T19:21:25.645Z,SEA OF OKHOTSK,earthquake,,,,,manual,oe,oe
2021-01-20T13:30:43.192Z,47.589,14.398,7.7,2.2,ML,19,59.6,1.17,0.32,oe,oe52976083,2021-01-21T15:33:49.969Z,AUSTRIA,earthquake,0.8,1.9,0.4,16,manual,oe,oe
2021-01-20T12:09:50.011Z,45.432,16.137,10.0,2.1,ML,14,237.4,2.50,0.39,oe,oe52976094,2021-01-20T14:23:37.573Z,NORTHWESTERN BALKAN REGION,earthquake,3.0,,0.3,4,manual,oe,oe
2021-01-20T11:57:24.043Z,46.750,10.922,5.0,1.1,ML,4,173.4,0.55,0.17,oe,oe52976093,2021-01-20T14:21:55.030Z,NORTHERN ITALY,earthquake,3.4,,0.3,3,manual,oe,oe
2021-01-20T09:47:00.254Z,45.441,16.155,10.0,2.2,ML,12,282.0,2.26,0.46,oe,oe52976089,2021-01-20T13:59:20.273Z,NORTHWESTERN BALKAN REGION,earthquake,3.6,,0.3,3,manual,oe,oe
2021-01-20T07:48:59.470Z,47.597,14.365,9.1,0.6,ML,4,178.9,0.58,0.22,oe,oe52976457,2021-01-22T13:37:57.124Z,AUSTRIA,earthquake,6.2,8.1,0.1,2,manual,oe,oe
2021-01-20T07:30:57.929Z,47.305,11.424,16.3,2.8,ML,6,196.3,1.41,0.23,oe,oe52976046,2021-01-20T07:31:41.920Z,AUSTRIA,earthquake,5.3,2.4,0.7,6,automatic,oe,oe
2021-01-20T07:30:26.728Z,47.610,14.367,5.7,4.5,ML,29,39.6,0.91,0.40,oe,oe52976033,2021-01-22T13:33:15.919Z,AUSTRIA,earthquake,0.9,2.3,0.3,25,manual,oe,oe
2021-01-20T05:21:38.649Z,45.551,16.150,10.0,1.8,ML,14,218.5,2.15,0.32,oe,oe52976077,2021-01-22T07:58:03.185Z,NORTHWESTERN BALKAN REGION,earthquake,3.2,,0.3,3,manual,oe,oe
2021-01-20T05:01:39.000Z,-17.672,-178.725,533.9,4.5,mb,,,,,oe,oe52976454,2021-01-22T13:32:04.339Z,FIJI ISLANDS REGION,earthquake,,,,,manual,oe,oe
2021-01-20T02:40:32.481Z,45.808,15.266,12.0,1.9,ML,4,249.7,0.89,0.30,oe,oe52976003,2021-01-20T02:40:57.759Z,NORTHWESTERN BALKAN REGION,earthquake,13.0,21.4,,1,manual,oe,oe
2021-01-20T02:39:08.500Z,40.970,20.420,1.0,4.4,mb,,,,,oe,oe52976004,2021-01-22T07:56:18.424Z,GREECE-ALBANIA BORDER REGION,earthquake,,,,,manual,oe,oe
2021-01-20T02:22:00.114Z,47.339,11.781,8.6,0.4,ML,4,280.0,0.41,0.17,oe,oe52976072,2021-01-22T13:31:14.623Z,AUSTRIA,earthquake,4.5,5.3,0.2,3,manual,oe,oe
2021-01-20T01:59:33.900Z,46.120,7.480,2.0,1.8,ML,,,,,oe,oe52976450,2021-01-22T13:58:49.261Z,SWITZERLAND,earthquake,,,,,manual,oe,oe
2021-01-20T01:38:50.179Z,-25.959,160.685,15.0,5.5,mb,6,356.5,147.95,0.55,oe,oe52976000,2021-01-20T01:58:55.224Z,EAST OF AUSTRALIA,earthquake,,,0.2,9,automatic,oe,oe
2021-01-20T01:38:42.828Z,-21.950,169.960,10.0,4.8,mb,,,,,oe,oe52975992,2021-01-20T12:23:17.963Z,SOUTHEAST OF LOYALTY ISLANDS,earthquake,,,,,manual,oe,oe
2021-01-20T01:14:06.804Z,45.363,16.295,10.0,2.0,ML,13,245.9,2.34,0.50,oe,oe52976369,2021-01-22T07:51:06.944Z,NORTHWESTERN BALKAN REGION,earthquake,3.9,,0.2,3,manual,oe,oe
2021-01-19T23:24:16.068Z,45.553,16.310,10.0,1.9,ML,15,246.9,3.17,0.49,oe,oe52976226,2021-01-21T10:09:40.665Z,NORTHWESTERN BALKAN REGION,earthquake,4.5,,0.2,8,manual,oe,oe
2021-01-19T22:34:02.521Z,45.529,16.362,10.0,1.7,ML,9,296.7,2.17,0.45,oe,oe52976225,2021-01-21T10:08:03.016Z,NORTHWESTERN BALKAN REGION,earthquake,7.7,,0.3,3,manual,oe,oe
2021-01-19T22:14:29.800Z,48.660,7.810,5.0,2.3,ML,,,,,oe,oe52976223,2021-01-21T10:07:02.910Z,FRANCE,earthquake,,,,,manual,oe,oe
2021-01-19T22:07:13.478Z,47.321,11.740,9.3,0.4,ML,5,190.9,0.31,0.15,oe,oe52976221,2021-01-21T10:03:59.703Z,AUSTRIA,earthquake,2.2,2.4,0.1,2,manual,oe,oe
2021-01-19T21:57:15.049Z,45.487,16.189,10.0,1.8,ML,17,233.8,2.53,0.39,oe,oe52975990,2021-01-21T10:02:39.803Z,NORTHWESTERN BALKAN REGION,earthquake,2.0,,0.3,8,manual,oe,oe
2021-01-19T20:19:25.117Z,45.590,16.175,10.0,1.6,ML,9,293.3,2.11,0.61,oe,oe52976216,2021-01-21T09:59:08.963Z,NORTHWESTERN BALKAN REGION,earthquake,6.4,,0.2,3,manual,oe,oe
2021-01-19T20:18:18.756Z,-13.355,166.803,46.4,0.0,-,,,,,oe,oe52976217,2021-01-21T10:00:31.754Z,VANUATU ISLANDS,earthquake,,,,,manual,oe,oe
2021-01-19T17:02:00.283Z,47.149,14.057,9.2,1.2,ML,14,62.5,0.82,0.36,oe,oe52976095,2021-01-21T09:58:03.347Z,AUSTRIA,earthquake,1.1,2.3,0.2,7,manual,oe,oe
2021-01-19T13:18:45.944Z,45.790,18.356,8.0,2.3,ML,9,304.6,3.50,0.49,oe,oe52976214,2021-01-21T09:53:49.990Z,NORTHWESTERN BALKAN REGION,earthquake,4.9,,0.4,6,manual,oe,oe
2021-01-19T12:54:46.180Z,45.495,16.110,10.0,1.8,ML,10,302.9,2.44,0.51,oe,oe52976212,2021-01-21T09:47:33.426Z,NORTHWESTERN BALKAN REGION,earthquake,6.8,,0.2,4,manual,oe,oe
2021-01-19T11:57:35.713Z,-21.134,-178.595,559.4,4.6,mb,,,,,oe,oe52975835,2021-01-21T09:39:31.677Z,FIJI ISLANDS REGION,earthquake,,,,,manual,oe,oe
2021-01-19T11:33:52.100Z,37.200,20.480,5.0,3.9,ML,,,,,oe,oe52975941,2021-01-19T14:43:04.053Z,IONIAN SEA,earthquake,,,,,manual,oe,oe
2021-01-19T10:47:58.691Z,-15.390,-173.483,35.0,4.5,mb,,,,,oe,oe52976422,2021-01-22T11:46:08.751Z,TONGA ISLANDS,earthquake,,,,,manual,oe,oe
2021-01-19T09:53:43.480Z,46.571,15.301,3.0,0.8,ML,5,188.9,0.23,0.20,oe,oe52976420,2021-01-22T11:43:49.400Z,NORTHWESTERN BALKAN REGION,earthquake,2.1,,,1,manual,oe,oe
2021-01-19T09:24:32.348Z,-15.948,-173.827,164.2,4.8,mb,,,,,oe,oe52975935,2021-01-22T11:40:58.764Z,TONGA ISLANDS,earthquake,,,,,manual,oe,oe
2021-01-19T09:20:48.681Z,47.305,11.743,11.8,1.5,ML,11,101.3,0.75,0.19,oe,oe52975828,2021-01-19T14:33:39.921Z,AUSTRIA,earthquake,0.9,1.5,0.3,6,manual,oe,oe
2021-01-19T08:30:25.396Z,45.394,16.256,10.0,2.3,ML,13,242.8,2.31,0.51,oe,oe52975823,2021-01-22T11:38:04.501Z,NORTHWESTERN BALKAN REGION,earthquake,4.1,,0.3,3,manual,oe,oe
2021-01-19T08:23:00.280Z,45.471,16.044,10.0,1.8,ML,8,313.6,1.47,0.78,oe,oe52976416,2021-01-22T11:37:46.028Z,NORTHWESTERN BALKAN REGION,earthquake,6.3,,0.2,2,manual,oe,oe
2021-01-19T08:16:43.721Z,47.197,9.370,4.2,1.9,ML,7,223.1,1.50,0.94,oe,oe52976410,2021-01-22T11:36:50.414Z,GERMANY,earthquake,9.3,20.3,0.5,5,manual,oe,oe
